,1-5_a,10-12_a,11-12_a,4-9_a,6-11_a,6-9-2_a,6-9_a,8-10_a,9-11_a,9-10_a,5-6_a,1-5_b,10-12_b,11-12_b,4-9_b,6-11_b,6-9-2_b,6-9_b,8-10_b,9-11_b,9-10_b,5-6_b,sea_a,sea_b
3377,0,0,0,0,0,0,0,0,0,14870000,0,10290000,495600000,182500000,46900000,261600000,80790000,64040000,22320000,252500000,0,85887000,0,735920000
3378,0,0,0,0,0,0,0,0,0,8373000,0,9170000,387600000,119500000,39580000,191700000,63630000,51365200,20857000,197700000,0,67659000,0,541000000
3379,0,0,0,0,0,0,0,0,0,0,0,7480000,231600000,57900000,29720000,110400000,41570000,35390000,17169000,124600000,781000,44578000,0,290777000
3380,0,0,36800000,0,0,0,0,0,0,0,0,4520000,27500000,0,13490000,6600000,5490000,11249000,10483000,13800000,12568000,9683000,45008000,0
3381,3540000,240500000,161400000,15710000,129200000,46870000,26138000,4612000,146500000,0,39227000,0,0,0,0,0,0,0,0,0,23959000,0,472709000,0
3382,9790000,489500000,200900000,41760000,253200000,78990000,60790700,15503000,266200000,0,83769000,0,0,0,0,0,0,0,0,0,36960000,0,768450000,0
3383,14100000,504400000,229600000,58340000,299300000,91170000,77704800,21548000,294200000,0,104180000,0,0,0,0,0,0,0,0,0,42368000,0,792950000,0
3384,15140000,419900000,207300000,61576000,278400000,84920000,75160500,23900000,254900000,0,96986000,0,0,0,0,0,0,0,0,0,30424000,0,661140000,0
3385,12540000,274200000,139000000,45045000,189400000,54340000,53859000,22491000,180600000,0,63771000,0,0,0,0,0,0,0,0,0,20351000,0,412920000,0
3386,3390000,20300000,0,229000,0,0,0,14798000,32100000,0,0,0,0,35900000,0,8700000,15710000,1078000,0,0,10710000,49000,0,53380000
3387,0,0,0,0,0,0,0,0,0,15180000,0,8990000,345600000,196100000,41612000,207000000,78640000,54665000,8471000,191300000,0,64972000,0,612710000
3388,0,0,0,0,0,0,0,0,0,23793000,0,10910000,569000000,227600000,50698000,303400000,95120000,70383200,21394000,294600000,0,93916000,0,875420000
3389,0,0,0,0,0,0,0,0,0,17382000,0,10720000,534200000,202200000,49450000,281800000,86540000,68111800,23332000,272700000,0,91455000,0,803170000
3390,0,0,0,0,0,0,0,0,0,10664000,0,9720000,439400000,138800000,42730000,214600000,71310000,56291800,22203000,222400000,0,74548000,0,624090000
3391,0,0,0,0,0,0,0,0,0,4262000,0,8270000,310800000,99200000,34500000,147900000,54200000,43171200,19087000,166800000,0,55580000,0,428849000
3392,0,0,0,0,0,0,0,0,0,0,0,6490000,106000000,7500000,23080000,50300000,24350000,24343000,14263000,65400000,7770000,28208000,0,85735000
3393,0,167800000,133200000,2870000,88000000,29510000,11617000,0,101100000,0,22207000,1250000,0,0,0,0,0,0,1433000,0,24557000,0,370074000,0
3394,7770000,408200000,238000000,32710000,222100000,72570000,49977600,12600000,243800000,0,71389000,0,0,0,0,0,0,0,0,0,35339000,0,731450000,0
3395,13240000,544100000,226000000,53160000,297900000,89170000,74499600,19800000,303500000,0,101833000,0,0,0,0,0,0,0,0,0,44245000,0,848670000,0
3396,15900000,498200000,238000000,65220000,313900000,95790000,82856300,24360000,295900000,0,110488000,0,0,0,0,0,0,0,0,0,39112000,0,786660000,0
3397,15150000,395400000,191500000,61309000,268800000,79230000,73537500,25006000,239800000,0,92439000,0,0,0,0,0,0,0,0,0,26412000,0,606960000,0
3398,10390000,182900000,77500000,32838000,121200000,30060000,37944000,21361000,131200000,0,42603000,0,0,0,0,0,0,0,0,0,17366000,0,242940000,0
3399,0,0,0,0,0,0,0,7091000,0,0,0,2970000,166100000,103300000,24738000,111400000,53900000,31811000,0,68500000,670000,34572000,0,326630000
3400,0,0,0,0,0,0,0,0,0,23991000,0,10970000,509500000,195400000,48219000,268400000,91780000,65224600,17007000,262800000,0,84446000,0,780860000
3401,0,0,0,0,0,0,0,0,0,19315000,0,10860000,553200000,219300000,50800000,298400000,91090000,70189120,22704000,284300000,0,94030000,0,844440000
3402,0,0,0,0,0,0,0,0,0,13453000,0,10160000,474100000,162000000,45580000,244000000,76730000,61457480,22679000,240400000,0,81846000,0,686380000
3403,0,0,0,0,0,0,0,0,0,5138000,0,8820000,344400000,104600000,37070000,167400000,58190000,46946800,20251000,179300000,0,61135000,0,473720000
3404,0,0,0,0,0,0,0,0,0,0,0,6900000,171000000,37600000,26320000,82700000,33540000,29935000,15876000,97200000,4186000,36523000,0,195137000
3405,0,85900000,89100000,0,48800000,14840000,2119000,0,50100000,0,8691000,2450000,0,0,3960000,0,0,0,6130000,0,19628000,0,231327000,0
3406,6580000,366600000,209700000,28330000,195100000,67000000,43525600,10448000,216400000,0,61902000,0,0,0,0,0,0,0,0,0,30802000,0,656730000,0
3407,12310000,539100000,214400000,51170000,290600000,87080000,72260100,18744000,295800000,0,98370000,0,0,0,0,0,0,0,0,0,42945000,0,828920000,0
3408,15470000,482000000,237000000,63810000,306400000,94410000,81155600,23714000,290100000,0,107828000,0,0,0,0,0,0,0,0,0,38981000,0,768370000,0
3409,14750000,376200000,192400000,58939000,259700000,77150000,70894700,24266000,232800000,0,88672000,0,0,0,0,0,0,0,0,0,25493000,0,588010000,0
3410,9880000,169400000,76200000,30184000,112900000,27700000,35000000,20608000,123500000,0,39452000,0,0,0,0,0,0,0,0,0,14882000,0,228050000,0
3411,0,0,0,0,0,0,0,5854000,0,1520000,0,3430000,170400000,114200000,25978000,116500000,54400000,33313000,0,76700000,0,35535000,0,344310000
3412,0,0,0,0,0,0,0,0,0,25286000,0,11020000,509400000,228100000,48795000,278000000,93410000,66560600,17743000,273900000,0,86431000,0,818490000
3413,0,0,0,0,0,0,0,0,0,20058000,0,11150000,573400000,233300000,52440000,310500000,94600000,72840250,23335000,295700000,0,97799000,0,883250000
3414,0,0,0,0,0,0,0,0,0,15249000,0,10440000,503700000,169600000,47110000,253800000,80580000,63743250,23368000,253400000,0,85035000,0,732680000
3415,0,0,0,0,0,0,0,0,0,8987000,0,9200000,406100000,134400000,39720000,192500000,66500000,51601900,21231000,209200000,0,67664000,0,583745000
3416,0,0,0,0,0,0,0,0,0,1230000,0,7770000,246500000,72100000,31940000,119400000,47240000,38847000,17928000,139500000,0,49471000,0,314658000
3417,0,27800000,70900000,0,18900000,390000,0,0,14500000,0,0,5540000,0,0,14140000,0,0,9574000,10376000,0,19089000,5456000,150157000,0
3418,3040000,303000000,192300000,17560000,155400000,54390000,30493000,6455000,181300000,0,47051000,0,0,0,0,0,0,0,0,0,30277000,0,580616000,0
3419,10620000,510200000,239900000,43490000,272600000,82510000,64045500,16494000,286600000,0,89455000,0,0,0,0,0,0,0,0,0,41722000,0,840790000,0
3420,15250000,550600000,260800000,61470000,325400000,98840000,83376700,22808000,323500000,0,112675000,0,0,0,0,0,0,0,0,0,46759000,0,883390000,0
3421,16890000,492800000,233600000,69900000,321900000,96700000,85829500,26323000,292300000,0,112546000,0,0,0,0,0,0,0,0,0,35934000,0,767970000,0
3422,14650000,342000000,169600000,56908000,239600000,68660000,67751300,25613000,216500000,0,82058000,0,0,0,0,0,0,0,0,0,23719000,0,515540000,0
3423,6180000,49200000,16000000,11988000,29100000,0,12410000,18812000,67200000,0,12662000,0,0,0,0,0,3750000,0,0,0,14720000,0,28670000,0
3424,0,0,0,0,0,0,0,0,0,12050000,0,8500000,345100000,165400000,42801000,201200000,81480000,55411000,4065000,172500000,0,64583000,0,582500000
3425,0,0,0,0,0,0,0,0,0,25451000,0,11440000,595500000,211800000,52485000,309600000,98090000,72256200,21300000,299500000,0,96000000,0,887600000
3426,0,0,0,0,0,0,0,0,0,17056000,0,10990000,548400000,204100000,51070000,291900000,88570000,70089500,23858000,278300000,0,93926000,0,817360000
3427,0,0,0,0,0,0,0,0,0,10334000,0,9920000,434100000,139400000,43290000,217500000,71070000,57020700,22572000,221200000,0,75336000,0,615550000
3428,0,0,0,0,0,0,0,0,0,2849000,0,8310000,300300000,94500000,34320000,146600000,53010000,42746600,19336000,161700000,0,54812000,0,407314000
3429,0,0,10100000,0,0,0,0,0,0,0,0,6140000,71900000,0,20650000,33600000,17730000,20251000,13833000,46000000,11245000,22400000,0,27516000
3430,1400000,221600000,146700000,10330000,116100000,41060000,20550000,1175000,129300000,0,33208000,0,0,0,0,0,0,0,0,0,25425000,0,440800000,0
3431,9330000,458300000,231700000,39720000,248600000,79120000,58713900,14592000,264200000,0,81557000,0,0,0,0,0,0,0,0,0,36953000,0,772310000,0
3432,14120000,529600000,233900000,58370000,307300000,93170000,78973700,21380000,304100000,0,106401000,0,0,0,0,0,0,0,0,0,44055000,0,829560000,0
3433,15750000,454600000,217900000,64810000,297500000,90440000,79641500,24551000,271800000,0,103920000,0,0,0,0,0,0,0,0,0,33369000,0,710440000,0
3434,13520000,312200000,147000000,50656000,214000000,61430000,60456900,23613000,194600000,0,72682000,0,0,0,0,0,0,0,0,0,19913000,0,461810000,0
3435,4730000,30000000,0,5633000,7300000,0,5087000,16299000,42100000,0,5708000,0,0,14200000,0,0,9960000,0,0,0,8220000,0,0,22900000
3436,0,0,0,0,0,0,0,0,0,15940000,0,8890000,354200000,190000000,42813000,209900000,81050000,56012000,7148000,190600000,0,66360000,0,618870000
3437,0,0,0,0,0,0,0,0,0,25019000,0,11320000,579000000,244300000,52336000,313800000,98280000,72751500,21641000,303700000,0,96990000,0,907120000
3438,0,0,0,0,0,0,0,0,0,18322000,0,11010000,560500000,204400000,50970000,292300000,89430000,70328200,23845000,282000000,0,94332000,0,836340000
3439,0,0,0,0,0,0,0,0,0,12206000,0,10010000,466500000,154500000,44320000,227500000,75420000,58873800,22850000,236400000,0,78070000,0,675390000
3440,0,0,0,0,0,0,0,0,0,7785000,0,8650000,361100000,122000000,37100000,171500000,61560000,47716500,20131000,192400000,0,62054000,0,509407000
3441,0,0,0,0,0,0,0,0,0,0,0,7150000,125500000,11900000,26330000,59000000,29120000,28452000,15671000,78000000,7091000,33743000,0,110199000
3442,0,156000000,129900000,0,78700000,25330000,7426000,0,93000000,0,18326000,3040000,0,0,1330000,0,0,0,3378000,0,26215000,0,357035000,0
3443,6840000,420100000,228100000,29770000,217400000,70810000,46955000,11674000,241700000,0,68213000,0,0,0,0,0,0,0,0,0,36670000,0,741301000,0
3444,13190000,573900000,240300000,52700000,308300000,91740000,75434700,19798000,318000000,0,103710000,0,0,0,0,0,0,0,0,0,46780000,0,905770000,0
3445,16820000,543700000,272900000,68680000,342100000,104200000,89113400,25399000,327200000,0,119362000,0,0,0,0,0,0,0,0,0,45365000,0,875470000,0
3446,16890000,460900000,221100000,70055000,311600000,92120000,84301900,27283000,276300000,0,107568000,0,0,0,0,0,0,0,0,0,32311000,0,711280000,0
3447,12790000,244700000,128300000,45302000,175600000,47210000,53044000,24700000,173900000,0,61450000,0,0,0,0,0,0,0,0,0,21590000,0,360070000,0
3448,0,0,0,0,0,0,0,13173700,0,0,0,80000,113500000,62000000,15212000,75500000,42810000,20333000,0,23400000,6900000,22373000,0,229910000
3449,0,0,0,0,0,0,0,0,0,22460000,0,11350000,506000000,189400000,50685000,268000000,95670000,67514100,14721700,254600000,0,85405000,0,775020000
3450,0,0,0,0,0,0,0,0,0,21668000,0,11390000,599400000,225600000,53880000,319500000,97470000,74459700,23461000,303300000,0,99476000,0,902720000
3451,0,0,0,0,0,0,0,0,0,15123000,0,10730000,514300000,179800000,48910000,268400000,82930000,66397700,23937000,260500000,0,88609000,0,749590000
3452,0,0,0,0,0,0,0,0,0,7232000,0,9420000,388900000,125700000,40110000,190900000,64760000,51721600,21728000,201500000,0,67659000,0,549660000
3453,0,0,0,0,0,0,0,0,0,0,0,7700000,225800000,64800000,30780000,112700000,43630000,36714900,17952000,127900000,1384000,46175000,0,282864000
3454,0,44300000,71600000,0,28100000,5670000,0,0,23500000,0,0,4240000,0,0,10070000,0,0,4926000,9592000,0,19024000,434000,167774000,0
3455,5440000,335500000,193800000,24120000,176400000,61950000,38042400,8141000,196300000,0,55345000,0,0,0,0,0,0,0,0,0,29500000,0,610310000,0
3456,11640000,523400000,222400000,48650000,283000000,85630000,69533700,17727000,290500000,0,95053000,0,0,0,0,0,0,0,0,0,41650000,0,825070000,0
3457,15260000,484800000,251800000,63190000,309900000,95460000,81576000,23298000,296100000,0,108825000,0,0,0,0,0,0,0,0,0,40336000,0,789090000,0
3458,15180000,409500000,191900000,61469000,273800000,81430000,74196900,24533000,244400000,0,93882000,0,0,0,0,0,0,0,0,0,27579000,0,625510000,0
3459,10910000,203100000,91400000,35661000,137700000,36090000,41703000,21484000,139100000,0,47838000,0,0,0,0,0,0,0,0,0,14860000,0,279680000,0
3460,0,0,0,0,0,0,0,8305000,0,1040000,0,1900000,139700000,98000000,21090000,98300000,47790000,27365000,0,57400000,0,29135000,0,295540000
3461,0,0,0,0,0,0,0,0,0,24720000,0,11060000,492900000,232100000,49000000,274000000,93450000,66478600,16741000,267700000,0,85547000,0,807360000
3462,0,0,0,0,0,0,0,0,0,20976000,0,11300000,586500000,236900000,53160000,316400000,96450000,73930723,23353000,301400000,0,99168000,0,903870000
3463,0,0,0,0,0,0,0,0,0,16686000,0,10630000,525500000,181600000,48390000,266000000,83830000,65975477,23721000,264300000,0,88089000,0,771140000
3464,0,0,0,0,0,0,0,0,0,10210000,0,9480000,431500000,143300000,41320000,204100000,70120000,54103200,21850000,220900000,0,71241000,0,624076000
3465,0,0,0,0,0,0,0,0,0,3564000,0,8080000,280000000,87500000,33780000,134700000,52020000,41939000,18713000,156600000,0,53830000,0,370532000
3466,0,0,50600000,0,800000,0,0,0,0,0,0,6220000,5300000,0,18100000,0,7240000,14988000,12133000,8500000,16701000,12728000,92585000,0
3467,910000,271700000,176700000,12030000,135000000,47070000,23941000,4003000,161100000,0,39310000,0,0,0,0,0,0,0,0,0,30038000,0,533863000,0
3468,9640000,496600000,246400000,39820000,263300000,80190000,60073000,15321000,280900000,0,84794000,0,0,0,0,0,0,0,0,0,41837000,0,838190000,0
3469,15050000,587900000,251300000,59900000,329300000,99480000,83134280,22299000,333500000,0,112931000,0,0,0,0,0,0,0,0,0,49077000,0,920660000,0
3470,17520000,527800000,257800000,72400000,341800000,103210000,90307620,26923000,315500000,0,119535000,0,0,0,0,0,0,0,0,0,41165000,0,835990000,0
3471,16040000,398700000,201800000,65006000,280600000,81340000,77601100,27190000,248800000,0,96101000,0,0,0,0,0,0,0,0,0,28098000,0,613020000,0
3472,9330000,124700000,68800000,26953000,88600000,17060000,30322000,22132000,114800000,0,32705000,0,0,0,0,0,0,0,0,0,18760000,0,165690000,0
3473,0,0,0,0,0,0,0,3235000,0,4240000,0,6060000,269900000,129700000,36378000,162800000,72080000,46516000,0,119100000,0,52180000,0,468120000
3474,0,0,0,0,0,0,0,0,0,26040000,0,11740000,591800000,197900000,52881000,303200000,99500000,72022400,20010000,293800000,0,94729000,0,870500000
3475,0,0,0,0,0,0,0,0,0,18200000,0,11240000,570100000,221600000,52980000,308300000,92910000,72895310,24166000,291000000,0,97596000,0,861570000
3476,0,0,0,0,0,0,0,0,0,12292000,0,10290000,465100000,153800000,45630000,237500000,75620000,60861890,23340000,236600000,0,80721000,0,664720000
3477,0,0,0,0,0,0,0,0,0,4589000,0,8750000,336600000,109200000,36520000,165000000,57780000,46237400,20407000,178700000,0,59749000,0,467610000
3478,0,0,0,0,0,0,0,0,0,0,0,6810000,130200000,20000000,24960000,64300000,28250000,27042000,15714000,78600000,7496000,32308000,0,125753000
3479,0,154000000,118900000,3150000,83800000,28680000,11508000,0,89500000,0,21522000,620000,0,0,0,0,0,0,3113000,0,23212000,0,337623000,0
3480,8050000,408100000,227100000,34580000,223200000,74120000,51792000,12554000,241500000,0,72471000,0,0,0,0,0,0,0,0,0,33676000,0,715330000,0
3481,13190000,530200000,219700000,54790000,296900000,89610000,75538080,19988000,296500000,0,102096000,0,0,0,0,0,0,0,0,0,42698000,0,819750000,0
3482,15440000,448900000,229100000,63580000,295600000,90640000,78940320,23854000,274000000,0,103854000,0,0,0,0,0,0,0,0,0,34779000,0,718700000,0
3483,13820000,337200000,157200000,53055000,229400000,66630000,63625600,23441000,206000000,0,77709000,0,0,0,0,0,0,0,0,0,21650000,0,503750000,0
3484,6720000,80000000,19000000,14780000,45000000,4320000,16195000,17630000,70400000,0,17829000,0,0,0,0,0,0,0,0,0,9360000,0,67760000,0
3485,0,0,0,0,0,0,0,0,0,11730000,0,7240000,289900000,168300000,37985000,179300000,72440000,49157000,3025000,153600000,0,56108000,0,528210000
3486,0,0,0,0,0,0,0,0,0,25600000,0,11200000,553600000,245300000,50970000,302900000,96680000,70634300,20436000,295900000,0,93717000,0,881870000
3487,0,0,0,0,0,0,0,0,0,18836000,0,11030000,564900000,212500000,51220000,297500000,90650000,70894100,23551000,285500000,0,95196000,0,851630000
3488,0,0,0,0,0,0,0,0,0,13573000,0,10120000,481600000,160800000,45210000,237000000,77470000,60566900,22979000,243300000,0,80512000,0,699140000
3489,0,0,0,0,0,0,0,0,0,8704000,0,8840000,383600000,128100000,38090000,180200000,63820000,49268700,20477000,200700000,0,64323000,0,547094000
3490,0,0,0,0,0,0,0,0,0,0,0,7400000,179600000,40500000,28920000,85700000,37630000,33333000,16622000,106700000,2797000,41209000,0,204058000
3491,0,95600000,100400000,0,48900000,12990000,0,0,55300000,0,6775000,4630000,0,0,8080000,0,0,1224000,6889000,0,23244000,0,257865000,0
3492,4820000,364900000,208000000,23200000,184600000,62550000,38102000,9290000,212000000,0,56881000,0,0,0,0,0,0,0,0,0,33366000,0,663337000,0
3493,11790000,544600000,237500000,47350000,289000000,86090000,68934100,18030000,301400000,0,95852000,0,0,0,0,0,0,0,0,0,44252000,0,874660000,0
3494,16010000,552200000,270600000,64450000,334200000,101700000,86121400,23943000,329200000,0,116101000,0,0,0,0,0,0,0,0,0,47296000,0,891060000,0
3495,17160000,490700000,233100000,71190000,324200000,96870000,86783500,26995000,291800000,0,112958000,0,0,0,0,0,0,0,0,0,35698000,0,763200000,0
3496,14440000,320800000,165800000,55212000,228400000,64500000,65492000,25856000,210300000,0,78404000,0,0,0,0,0,0,0,0,0,24210000,0,485880000,0
3497,4750000,8500000,1100000,5312000,3200000,0,4437000,18079000,48700000,0,3977000,0,0,0,0,0,13920000,0,0,0,14450000,0,0,30450000
3498,0,0,0,0,0,0,0,0,0,14290000,0,9540000,384600000,171100000,45634000,218800000,86140000,59372000,6651000,192800000,0,70609000,0,628550000
3499,0,0,0,0,0,0,0,0,0,24170000,0,11340000,598300000,204400000,52500000,309000000,97150000,72133600,21839000,297800000,0,96023000,0,880540000
3500,0,0,0,0,0,0,0,0,0,15842000,0,10810000,531700000,196600000,50080000,283400000,85980000,68417200,23748000,270200000,0,91592000,0,788890000
3501,0,0,0,0,0,0,0,0,0,9073000,0,9680000,412600000,129500000,41840000,206600000,67670000,54723700,22166000,210700000,0,72062000,0,579090000
3502,0,0,0,0,0,0,0,0,0,1095000,0,7960000,268800000,82000000,32250000,132100000,48040000,39541500,18643000,146300000,0,50248000,0,357670000
3503,0,0,21700000,0,0,0,0,0,0,0,0,5350000,44500000,0,17000000,18700000,11160000,15451000,12542000,29200000,12562000,15797000,13090000,0
3504,3010000,240100000,152200000,14680000,127700000,46060000,25242000,3083000,141000000,0,38367000,0,0,0,0,0,0,0,0,0,24593000,0,462570000,0
3505,9730000,460400000,217100000,41630000,249600000,78850000,60418400,15167000,261900000,0,83141000,0,0,0,0,0,0,0,0,0,36091000,0,753410000,0
3506,13880000,485500000,226200000,57530000,291800000,89250000,76184900,21156000,285100000,0,102128000,0,0,0,0,0,0,0,0,0,40356000,0,767410000,0
3507,14690000,405200000,195200000,59450000,268300000,81390000,72444700,23155000,244300000,0,93248000,0,0,0,0,0,0,0,0,0,29208000,0,630740000,0
3508,11770000,251900000,114900000,41059000,169900000,47780000,48809000,21262000,161100000,0,57480000,0,0,0,0,0,0,0,0,0,16580000,0,362870000,0
3509,1850000,0,0,0,0,0,0,12284000,0,0,0,0,41200000,45300000,6277000,37500000,24380000,9067000,0,100000,3210000,8859000,0,129780000
3510,0,0,0,0,0,0,0,0,0,19270000,0,9630000,385900000,208700000,43292000,225500000,81900000,57565800,11659000,216200000,0,70845000,0,668230000
3511,0,0,0,0,0,0,0,0,0,22258000,0,10840000,555800000,234600000,50410000,301600000,93890000,70188500,21578000,291300000,0,93984000,0,869340000
3512,0,0,0,0,0,0,0,0,0,17153000,0,10500000,523800000,191100000,48100000,271000000,84000000,66106100,22949000,265200000,0,88564000,0,781410000
3513,0,0,0,0,0,0,0,0,0,10758000,0,9520000,436200000,139900000,41780000,209300000,70440000,54967600,21727000,220700000,0,72764000,0,625383000
3514,0,0,0,0,0,0,0,0,0,5829000,0,8150000,322400000,103000000,34530000,151700000,55690000,43745000,18841000,172400000,0,56592000,0,444728000
