,Edge 1,Edge 2,Edge 3,Edge 4,Edge 5,Edge 6,Edge 7,Edge 8,Edge 9,Edge 10,Edge 11,Edge 12,Edge 13,Edge 14
273,79474000,204310000,643604000,113777000,876065800,1731067000,1922800000,260783000,153718000,0,0,248770000,0,0
274,70857000,177030000,566802000,107733000,863321400,1488370000,1607330000,232094000,142167000,0,0,281120000,0,0
275,36756000,67050000,168467000,61052000,406187000,410800000,363580000,94346000,66604000,0,0,157270000,0,0
276,147991000,85435000,0,0,163720000,0,0,33275000,121250000,401646000,52761000,553989000,1233520000,1436190000
277,321780000,196196000,0,0,313570000,0,0,99436000,232510000,736277000,151345000,1006835800,1827893000,1976766000
278,209296300,138285000,0,0,256860000,0,0,81842000,149940000,471270000,115721000,752592800,1061467000,1043666000
279,57415000,163560000,460557000,93881000,466949800,1188171000,1358294000,193739300,122480000,0,0,89870000,0,0
280,86961000,213570000,702729000,125376000,998125800,1801939000,1945818000,285656000,168559000,0,0,310900000,0,0
281,50396000,103480000,302972000,78280000,570027600,754660000,747670000,142780000,92357000,0,0,204750000,0,0
282,103775000,58831000,0,0,85350000,0,0,21492000,90890000,292729000,33462000,340654600,895600000,1064700000
283,294780000,180816000,0,0,285690000,0,0,89669000,213610000,679399000,138754000,922410900,1688974000,1827191000
284,196777900,128513000,0,0,241370000,0,0,77454000,140770000,449030000,106437000,709762300,1021978000,1009942000
285,54316000,154420000,435647000,88442000,455903000,1145788000,1316766000,180944900,115501000,0,0,90680000,0,0
286,87626000,222000000,730588000,127948000,1036544200,1910404000,2077747000,292724000,173963000,0,0,321070000,0,0
287,53885000,124240000,364283000,87413000,661649600,950170000,974010000,163881000,106743000,0,0,233710000,0,0
288,54005000,22221000,0,0,54079000,0,0,4683000,51950000,188183000,2600000,195286600,653130000,822250000
289,283933000,171148000,0,0,289520000,0,0,81547000,207750000,674063000,124281000,936029000,1784503000,1972531000
290,294428500,189880000,0,0,292950000,0,0,103327000,214590000,660872000,157292000,918721300,1489911000,1530406000
291,11024000,66900000,142865000,37168000,113200000,310432000,431243000,66945500,46183000,0,0,95766100,0,0
292,88470000,221440000,722665000,121783000,1017983000,1946282000,2134234000,286489000,167532000,0,0,302130000,0,0
293,66767000,156590000,488419000,102142000,780632400,1225100000,1274830000,210507000,130060000,0,0,263890000,0,0
294,15780000,0,0,16010000,79691000,0,0,0,22197000,73064000,0,85764000,292570000,418630000
295,243487000,148141000,0,0,243460000,0,0,68751000,180350000,578934000,107711000,797360000,1530240000,1695390000
296,245328000,158563000,0,0,251070000,0,0,86655000,178130000,555497000,130617000,779570600,1262839000,1303987000
297,20804000,87840000,220540000,45890000,169980000,575212000,707474000,92694000,60825000,0,0,32397400,0,0
298,79455000,199150000,647140590,114035000,910961000,1703977000,1874813000,261738000,154315000,0,0,276190000,0,0
299,57873000,143780000,441806410,91693000,727330400,1177220000,1252490000,186080000,117442000,0,0,245080000,0,0
300,17247000,3890000,0,28200000,94181000,0,0,19042000,20306000,21485000,0,54710000,159410000,272430000
301,227007000,135895000,0,0,244830000,0,0,61467000,172200000,563118000,93973000,799359400,1587840000,1791350000
302,319853000,199677000,0,0,307060000,0,0,105492000,232110000,721851000,161692000,978463600,1691963200,1782698000
303,54843000,32567000,0,0,177360000,0,0,31618000,26400000,125642000,27670000,410040200,318898800,245606000
304,81227000,206710000,648860000,114651000,866803600,1748632000,1944754000,263452000,154733000,0,0,240830000,0,0
305,74289000,177860000,573544000,110304000,863856200,1455190000,1547110000,238851000,144463000,0,0,281950000,0,0
306,30389000,40490000,99623000,48240000,302829500,202130000,129510000,65312000,47836000,0,0,124580000,0,0
307,188110000,113642000,0,0,189910000,0,0,50435000,146610000,468764000,78555000,644660500,1326360000,1505360000
308,283429000,177672000,0,0,275210000,0,0,92763000,205840000,644713000,142723000,875800100,1522159000,1607866500
309,57590000,33832000,0,0,158900000,0,0,30793000,28660000,132546000,28514000,374899700,318140000,250700500
310,76423000,197610000,617881000,109678000,832022500,1674789000,1865227000,250050000,148085000,0,0,232030000,0,0
311,72584000,179640000,576779000,109844000,868649300,1491120000,1600120000,237549000,144796000,0,0,282390000,0,0
312,35542000,59780000,149760000,58130000,376040800,350890000,297180000,86804000,61788000,0,0,147230000,0,0
313,156415000,91683000,0,0,166730000,0,0,38018000,126240000,410140100,59360000,566408800,1226950000,1416460000
314,305753000,187732000,0,0,296900000,0,0,95482000,221100000,697285900,146579000,951747600,1709071000,1837265000
315,171666600,112224000,0,0,232960000,0,0,69857000,121330000,390783000,93162000,665384100,902947000,879339000
316,57067000,155910000,445009000,88678000,482801500,1165456000,1324966000,185278600,116375000,0,0,102180000,0,0
317,84233000,209570000,687905200,122655000,982865200,1780232000,1922428000,278829000,165191000,0,0,306320000,0,0
318,47773000,93650000,269503800,74738000,527055100,657180000,639020000,131592000,86178000,0,0,192570000,0,0
319,108055000,61880000,0,0,90950000,0,0,24004000,92670000,291943600,37400000,351006100,873710000,1027630000
320,256492000,158173000,0,0,250180000,0,0,77976000,184920000,585623400,122395000,801990200,1444943000,1562245000
321,136141000,90343000,0,0,190640000,0,0,56296000,94200000,313133000,75639000,529775500,704649600,684957400
322,57388000,158240000,458728000,89686000,550182100,1204352600,1358502400,190560000,118239000,0,0,133930000,0,0
323,68949000,170920000,554878000,101788000,814287600,1452770000,1581550000,225864000,135890000,0,0,257820000,0,0
324,41621000,88810000,247546000,67820000,484439300,635380000,633330000,120330000,79321000,0,0,174790000,0,0
325,92596000,51852000,0,0,91660000,0,0,19226000,81320000,261528000,29380000,336150300,821410000,972660000
326,258645000,157643000,0,0,258670000,0,0,76852000,186940000,595622000,119191000,828504000,1516930000,1657538000
327,197758000,130966000,0,0,223600000,0,0,74489000,142700000,452098000,108973000,672507400,1021905700,1038682000
328,37627000,117640000,314812000,65906000,287863800,803766700,933368000,133679000,85831000,0,0,44560000,0,0
329,71767000,175630000,571360100,102828000,818357600,1485729000,1621062000,233224000,137786000,0,0,252980000,0,0
330,48396000,108660000,325382900,75580000,565918800,833380000,860340000,146079000,92625000,0,0,195750000,0,0
331,48709000,25553000,0,0,38231000,0,0,7604000,48750000,154938000,10420000,159716800,499150000,614680000
332,222201000,136028000,0,0,223400000,0,0,64344000,161980000,515922000,101689000,719823000,1331850000,1460800000
333,183841000,121046000,0,0,204810000,0,0,68059000,132670000,423235000,99823000,619275000,967206000,992842000
334,27157000,93930000,239996000,50362000,209049100,628406000,741685000,101489000,66055000,0,0,25670000,0,0
335,67370000,168200000,540995670,97560000,775801900,1418590000,1552397000,220822000,130979000,0,0,238600000,0,0
336,47718000,111580000,333298330,75830000,570696500,866920000,904820000,147764000,93863000,0,0,195330000,0,0
337,30431000,12375000,0,0,30160000,0,0,3146000,32620000,110226000,190000,107514500,380960000,486890000
338,214041000,130182000,0,0,220550000,0,0,60980000,157870000,505657000,95177000,713508000,1348090000,1492880000
339,220736000,142662000,0,0,230080000,0,0,77119000,160340000,504810000,116607000,712313200,1168599000,1218542000
340,4175000,44610000,85661000,19737000,84400000,219996000,306108000,37260000,26516000,0,0,72903900,0,0
341,67909000,169450000,536098000,96662000,760465900,1409133000,1544964000,220630000,129298000,0,0,228060000,0,0
342,53487000,125700000,393657000,81335000,630674200,1017460000,1077900000,167536000,103848000,0,0,210150000,0,0
343,10436000,1540000,0,18710000,93913000,0,0,13382000,13379000,7501000,0,50160000,68660000,137900000
344,173666000,106551000,0,0,179450000,0,0,48630000,131830000,414322000,77340000,589584000,1130090000,1259480000
345,197427000,127129000,0,0,205740000,0,0,66926000,143100000,452808000,102682000,638454000,1066830000,1122521000
346,0,18170000,7195000,2570000,79210000,32034000,95259000,10914000,4775000,0,0,128423300,0,0
347,60063000,153370000,473358000,86482000,674708300,1258336000,1383892000,195479000,115424000,0,0,199730000,0,0
348,51023000,122420000,382555000,78390000,605909000,995030000,1060260000,162184000,100513000,0,0,200070000,0,0
349,12635000,10120000,15990000,22900000,120455000,0,0,22852000,19349000,0,0,56540000,2270000,61010000
350,163477000,100180000,0,0,171430000,0,0,45730000,125600000,393207000,72120000,564876000,1089640000,1220340000
351,208243000,132815000,0,0,214510000,0,0,68864000,151080000,478330000,106299000,670433400,1144204000,1215463000
352,41142000,24090000,0,0,120410000,0,0,22662000,18000000,100204000,20211000,276521400,239415000,200227000
353,56441000,144530000,431946000,81134000,598521300,1146519000,1267610000,180299000,107085000,0,0,169340000,0,0
354,54571000,130910000,419428000,81086000,640195500,1091100000,1175130000,174238000,105991000,0,0,206960000,0,0
355,24981000,43760000,116795000,41090000,277207000,286560000,262220000,64144000,44027000,0,0,105520000,0,0
356,118637000,72546000,0,0,119610000,0,0,33098000,95910000,288667200,51370000,408836000,825260000,935070000
357,186917000,118198000,0,0,191650000,0,0,58566000,134330000,427161800,92927000,601432000,1044320000,1119870000
358,69632000,46193000,0,0,126650000,0,0,32725000,43860000,171709000,38240000,328356800,400910000,386746000
359,44730000,118910000,335512000,65771000,446632900,893620000,994596000,141114000,86179000,0,0,117940000,0,0
360,50635000,123640000,390899800,75576000,591303900,1018350000,1099430000,162955000,98844000,0,0,188810000,0,0
361,24561000,45930000,126852200,40850000,276403000,314060000,298760000,66233000,44832000,0,0,102750000,0,0
362,107386000,66046000,0,0,107810000,0,0,30276000,87980000,261106200,46830000,371724000,751040000,852810000
363,184209000,116526000,0,0,189900000,0,0,57523000,132990000,425088800,90822000,598642000,1051220000,1133630000
364,95653000,62143000,0,0,144300000,0,0,41322000,64830000,231592000,50732000,398571000,547302000,549652000
365,38124000,104070000,279123000,57583000,344353200,739422000,832012000,118788000,74463000,0,0,80990000,0,0
366,53082000,130050000,412862700,77441000,613699800,1078310000,1171550000,170904000,102226000,0,0,192680000,0,0
367,34374000,75010000,221010300,54950000,401187000,569730000,586190000,101950000,65658000,0,0,139630000,0,0
368,52966000,31206000,0,0,40920000,0,0,13883000,48330000,139865700,19390000,168681000,421860000,498040000
369,161065000,100679000,0,0,165940000,0,0,47113000,117030000,371095300,76440000,528736000,952560000,1037520000
370,115970000,77702000,0,0,144210000,0,0,45240000,82850000,278392000,63152000,423784900,654500000,678698000
371,16168000,57730000,126438000,29059000,114187300,341270000,402628000,55707000,37316000,0,0,9570000,0,0
372,46943000,118730000,360791000,68343000,538020600,950180000,1032840000,151518000,89861000,0,0,165320000,0,0
373,33106000,73770000,224047000,52090000,384366000,572640000,595040000,100296000,63504000,0,0,131090000,0,0
374,41516000,25338000,0,0,27150000,0,0,11210000,39760000,108515100,15790000,125192000,327720000,389430000
375,149386000,94302000,0,0,155270000,0,0,43928000,109960000,348121900,71340000,497697000,900100000,983270000
376,122742000,80331000,0,0,148970000,0,0,47230000,88050000,295703000,64456000,443983800,703615000,735988000
377,10313000,42790000,79320000,20849000,72989000,211525000,262488000,36202000,26186000,0,0,20770700,0,0
378,47479000,120620000,364363000,68157000,542273500,970040000,1060550000,152178000,89891000,0,0,164350000,0,0
379,40094000,95090000,296097000,61650000,477173000,774980000,827140000,125934000,78467000,0,0,157440000,0,0
380,7943000,9270000,22465000,16620000,103061000,40370000,8470000,18281000,14922000,0,0,45840000,0,0
381,117816000,73811000,0,0,123450000,0,0,33356000,92020000,274925000,54530000,406466000,758140000,841270000
382,137188000,89860000,0,0,151050000,0,0,45399000,98560000,321668000,71116000,463829000,785020000,838680000
383,38435000,23623000,0,0,89530000,0,0,19370000,18810000,101567000,18927000,216214100,244700000,234270000
384,36066000,94700000,256289000,50913000,371683100,695400000,766950000,109887000,65963000,0,0,102300000,0,0
385,38622000,93810000,287398500,57950000,447882000,747670000,802160000,121924000,74458000,0,0,143400000,0,0
386,11772000,20580000,64383700,21180000,157423000,155730000,140010000,33651000,22434000,0,0,61920000,0,0
387,98275000,63485000,0,0,100850000,0,0,28417000,79410000,229282200,47100000,340687000,637060000,709350000
388,131230000,85281000,0,0,144660000,0,0,44464000,94600000,313054000,66843000,447403000,767290000,822800000
389,47246000,27830000,0,0,95450000,0,0,21561000,25570000,119911000,21979000,239883000,293250000,288310000
390,34731000,92080000,244975000,49322000,352481300,670180000,744560000,105310000,63663000,0,0,94640000,0,0
391,43280000,107760000,334469900,64560000,509628700,884050000,961490000,138784000,84489000,0,0,160600000,0,0
392,28439000,63340000,185007100,46850000,336494700,481560000,497880000,85411000,55751000,0,0,116490000,0,0
393,48163000,28088000,0,0,41020000,0,0,13473000,43030000,120990500,18070000,159324700,366080000,427780000
394,140272000,88289000,0,0,146670000,0,0,40888000,102320000,324331500,66900000,467101000,841490000,920160000
395,114372000,76315000,0,0,138930000,0,0,43117000,82060000,276879000,61216000,413590300,661990000,696030000
396,4255000,29380000,37515000,12195000,47478000,105360000,143400000,19212000,15100000,0,0,32617500,0,0
397,41035000,105160000,306525000,58751000,464327800,818850000,891640000,130199000,76670000,0,0,140030000,0,0
398,33002000,76190000,234060710,50400000,384254000,602630000,635410000,101380000,63073000,0,0,127520000,0,0
399,15792000,10245000,0,0,13276000,0,0,4273000,19330000,46528010,4810000,43514000,146890000,187310000
400,124681000,79663000,0,0,131130000,0,0,36686000,94180000,291638700,59980000,424315000,768320000,842000000
401,114095000,74094000,0,0,136610000,0,0,43233000,81260000,277191000,58867000,409781300,664170000,699620000
402,4454000,29120000,36855000,12131000,47000000,104680000,143460000,18925000,14901000,0,0,31764200,0,0
403,43640000,112880000,333729000,62866000,501460500,901700000,990580000,139255000,82805000,0,0,150430000,0,0
404,41103000,101340000,314556800,63740000,497556000,834110000,899450000,131999000,82156000,0,0,161680000,0,0
405,16215000,29850000,76092200,30080000,187332800,185470000,165830000,43028000,31549000,0,0,71770000,0,0
406,106720000,65467000,0,0,113080000,0,0,30341000,85650000,253797000,47200000,376861800,726710000,817760000
407,164099000,104689000,0,0,172750000,0,0,50748000,118180000,379724000,81320000,541474000,947890000,1024340000
408,92935000,61299000,0,0,134590000,0,0,39401000,63720000,227154000,49929000,376805200,537700000,547954000
409,29825000,84190000,210855000,45369000,252904000,561730000,634744000,91377000,58060000,0,0,53750000,0,0
410,47023000,115510000,358148000,68340000,537166200,933290000,1010250000,150025000,89485000,0,0,167850000,0,0
411,28015000,57870000,176097000,44390000,322744000,442780000,448980000,81318000,52241000,0,0,113700000,0,0
412,72566000,45961000,0,0,63070000,0,0,20700000,63180000,175953000,32360000,236736000,506740000,580820000
